ID,Level,col3,col4,col5,col6,col7,col8
1720,20150.2391,179,89,1,e,5,a3Piu
1721,20396.6549,179,89,2,e,5,a3Piu
1722,20665.9061,179,89,3,e,5,a3Piu
1723,20396.4219,181,90,1,f,5,a3Piu
1724,20666.0955,181,90,2,f,5,a3Piu
1725,20917.9536,181,90,3,f,5,a3Piu
1726,20665.6498,183,91,1,e,5,a3Piu
1727,20916.5271,183,91,2,e,5,a3Piu
1728,21191.1173,183,91,3,e,5,a3Piu
1729,20916.303,185,92,1,f,5,a3Piu
1730,21191.3281,185,92,2,f,5,a3Piu
1731,21447.5982,185,92,3,f,5,a3Piu
1732,21190.9045,187,93,1,e,5,a3Piu
1733,21446.1787,187,93,2,e,5,a3Piu
1734,21726.0627,187,93,3,e,5,a3Piu
1735,21445.9629,189,94,1,f,5,a3Piu
1736,21726.2944,189,94,2,f,5,a3Piu
1737,21986.9106,189,94,3,f,5,a3Piu
1738,21725.8922,191,95,1,e,5,a3Piu
1739,21985.4976,191,95,2,e,5,a3Piu
1740,22270.6289,191,95,3,e,5,a3Piu
1741,21985.2896,193,96,1,f,5,a3Piu
1742,22270.881,193,96,2,f,5,a3Piu
1743,22535.7763,193,96,3,f,5,a3Piu
1744,22270.4997,195,97,1,e,5,a3Piu
1745,22534.3693,195,97,2,e,5,a3Piu
1746,22824.7001,195,97,3,e,5,a3Piu
1747,9990.6004,1,0,3,f,6,a3Piu
1748,9977.475,3,1,2,e,6,a3Piu
1749,9992.8866,3,1,3,e,6,a3Piu
1750,9961.7707,5,2,1,f,6,a3Piu
1751,9983.3807,5,2,2,f,6,a3Piu
1752,10001.4059,5,2,3,f,6,a3Piu
1753,9969.6779,7,3,1,e,6,a3Piu
1754,9992.0337,7,3,2,e,6,a3Piu
1755,10010.8853,7,3,3,e,6,a3Piu
1756,9980.3116,9,4,1,f,6,a3Piu
1757,10004.1519,9,4,2,f,6,a3Piu
1758,10026.0659,9,4,3,f,6,a3Piu
1759,9993.7089,11,5,1,e,6,a3Piu
1760,10018.7774,11,5,2,e,6,a3Piu
1761,10042.3675,11,5,3,e,6,a3Piu
1762,10009.9502,13,6,1,f,6,a3Piu
1763,10037.194,13,6,2,f,6,a3Piu
1764,10063.8986,13,6,3,f,6,a3Piu
1765,10029.0338,15,7,1,e,6,a3Piu
1766,10057.8744,15,7,2,e,6,a3Piu
1767,10086.7404,15,7,3,e,6,a3Piu
1768,10051.0535,17,8,1,f,6,a3Piu
1769,10082.5516,17,8,2,f,6,a3Piu
1770,10114.4731,17,8,3,f,6,a3Piu
1771,10075.9694,19,9,1,e,6,a3Piu
1772,10109.2992,19,9,2,e,6,a3Piu
1773,10143.6898,19,9,3,e,6,a3Piu
1774,10103.8735,21,10,1,f,6,a3Piu
1775,10140.186,21,10,2,f,6,a3Piu
1776,10177.5499,21,10,3,f,6,a3Piu
1777,10134.7166,23,11,1,e,6,a3Piu
1778,10172.9918,23,11,2,e,6,a3Piu
1779,10213.0459,23,11,3,e,6,a3Piu
1780,10168.562,25,12,1,f,6,a3Piu
1781,10210.0509,25,12,2,f,6,a3Piu
1782,10252.9907,25,12,3,f,6,a3Piu
1783,10205.3909,27,13,1,e,6,a3Piu
1784,10248.9008,27,13,2,e,6,a3Piu
1785,10294.7075,27,13,3,e,6,a3Piu
1786,10245.2053,29,14,1,f,6,a3Piu
1787,10292.1075,29,14,2,f,6,a3Piu
1788,10340.7082,29,14,3,f,6,a3Piu
1789,10288.0558,31,15,1,e,6,a3Piu
1790,10336.9866,31,15,2,e,6,a3Piu
1791,10388.6076,31,15,3,e,6,a3Piu
1792,10333.8492,33,16,1,f,6,a3Piu
1793,10386.3239,33,16,2,f,6,a3Piu
1794,10440.6411,33,16,3,f,6,a3Piu
1795,10382.7432,35,17,1,e,6,a3Piu
1796,10437.2169,35,17,2,e,6,a3Piu
1797,10494.696,35,17,3,e,6,a3Piu
1798,10434.5153,37,18,1,f,6,a3Piu
1799,10492.6721,37,18,2,f,6,a3Piu
1800,10552.7422,37,18,3,f,6,a3Piu
1801,10489.4655,39,19,1,e,6,a3Piu
1802,10549.563,39,19,2,e,6,a3Piu
1803,10612.9318,39,19,3,e,6,a3Piu
1804,10547.2098,41,20,1,f,6,a3Piu
1805,10611.1253,41,20,2,f,6,a3Piu
1806,10676.9714,41,20,3,f,6,a3Piu
1807,10608.2226,43,21,1,e,6,a3Piu
1808,10673.9973,43,21,2,e,6,a3Piu
1809,10743.2784,43,21,3,e,6,a3Piu
1810,10671.9282,45,22,1,f,6,a3Piu
1811,10741.6567,45,22,2,f,6,a3Piu
1812,10813.292,45,22,3,f,6,a3Piu
1813,10739.0057,47,23,1,e,6,a3Piu
1814,10810.4921,47,23,2,e,6,a3Piu
1815,10885.7011,47,23,3,e,6,a3Piu
1816,10808.6586,49,24,1,f,6,a3Piu
1817,10884.2387,49,24,2,f,6,a3Piu
1818,10961.669,49,24,3,f,6,a3Piu
1819,10881.7994,51,25,1,e,6,a3Piu
1820,10959.0187,51,25,2,e,6,a3Piu
1821,11040.1656,51,25,3,e,6,a3Piu
1822,10957.3834,53,26,1,f,6,a3Piu
1823,11038.8421,53,26,2,f,6,a3Piu
1824,11122.0672,53,26,3,f,6,a3Piu
1825,11036.5837,55,27,1,e,6,a3Piu
1826,11119.5467,55,27,2,e,6,a3Piu
1827,11206.6373,55,27,3,e,6,a3Piu
1828,11118.0805,57,28,1,f,6,a3Piu
1829,11205.4361,57,28,2,f,6,a3Piu
1830,11294.4512,57,28,3,f,6,a3Piu
1831,11203.334,59,29,1,e,6,a3Piu
1832,11292.0444,59,29,2,e,6,a3Piu
1833,11385.0803,59,29,3,e,6,a3Piu
1834,11290.7237,61,30,1,f,6,a3Piu
1835,11383.988,61,30,2,f,6,a3Piu
1836,11478.7842,61,30,3,f,6,a3Piu
1837,11382.0225,63,31,1,e,6,a3Piu
1838,11476.4776,63,31,2,e,6,a3Piu
1839,11575.4576,63,31,3,e,6,a3Piu
1840,11475.2836,65,32,1,f,6,a3Piu
1841,11574.4627,65,32,2,f,6,a3Piu
1842,11675.028,65,32,3,f,6,a3Piu
1843,11572.6178,67,33,1,e,6,a3Piu
1844,11672.8105,67,33,2,e,6,a3Piu
1845,11777.7304,67,33,3,e,6,a3Piu
1846,11671.7275,69,34,1,f,6,a3Piu
1847,11776.8235,69,34,2,f,6,a3Piu
1848,11883.1427,69,34,3,f,6,a3Piu
1849,11775.0858,71,35,1,e,6,a3Piu
1850,11881.0048,71,35,2,e,6,a3Piu
1851,11991.858,71,35,3,e,6,a3Piu
1852,11880.02,73,36,1,f,6,a3Piu
1853,11991.031,73,36,2,f,6,a3Piu
1854,12103.0866,73,36,3,f,6,a3Piu
1855,11989.3896,75,37,1,e,6,a3Piu
1856,12101.0203,75,37,2,e,6,a3Piu
1857,12217.7979,75,37,3,e,6,a3Piu
1858,12100.1228,77,38,1,f,6,a3Piu
1859,12217.0439,77,38,2,f,6,a3Piu
1860,12334.816,77,38,3,f,6,a3Piu
1861,12215.4894,79,39,1,e,6,a3Piu
1862,12332.8143,79,39,2,e,6,a3Piu
1863,12455.5054,79,39,3,e,6,a3Piu
1864,12331.995,81,40,1,f,6,a3Piu
1865,12454.8185,81,40,2,f,6,a3Piu
1866,12578.2852,81,40,3,f,6,a3Piu
1867,12453.3429,83,41,1,e,6,a3Piu
1868,12576.342,83,41,2,e,6,a3Piu
1869,12704.9339,83,41,3,e,6,a3Piu
1870,12575.5931,85,42,1,f,6,a3Piu
1871,12704.3088,85,42,2,f,6,a3Piu
1872,12833.4461,85,42,3,f,6,a3Piu
1873,12702.9055,87,43,1,e,6,a3Piu
1874,12831.5564,87,43,2,e,6,a3Piu
1875,12966.0345,87,43,3,e,6,a3Piu
1876,12830.8711,89,44,1,f,6,a3Piu
1877,12965.4668,89,44,2,f,6,a3Piu
1878,13100.2489,89,44,3,f,6,a3Piu
1879,12964.1297,91,45,1,e,6,a3Piu
1880,13098.408,91,45,2,e,6,a3Piu
1881,13238.7561,91,45,3,e,6,a3Piu
1882,13097.7805,93,46,1,f,6,a3Piu
1883,13238.2417,93,46,2,f,6,a3Piu
1884,13378.6413,93,46,3,f,6,a3Piu
1885,13236.9658,95,47,1,e,6,a3Piu
1886,13376.8452,95,47,2,e,6,a3Piu
1887,13523.0454,95,47,3,e,6,a3Piu
1888,13376.2704,97,48,1,f,6,a3Piu
1889,13522.5809,97,48,2,f,6,a3Piu
1890,13668.5689,97,48,3,f,6,a3Piu
1891,13521.3618,99,49,1,e,6,a3Piu
1892,13666.814,99,49,2,e,6,a3Piu
1893,13818.847,99,49,3,e,6,a3Piu
1894,13666.2874,101,50,1,f,6,a3Piu
1895,13818.4293,101,50,2,f,6,a3Piu
1896,13969.9751,101,50,3,f,6,a3Piu
1897,13817.263,103,51,1,e,6,a3Piu
1898,13968.2582,103,51,2,e,6,a3Piu
1899,14126.1032,103,51,3,e,6,a3Piu
1900,13967.7759,105,52,1,f,6,a3Piu
1901,14125.7294,105,52,2,f,6,a3Piu
1902,14282.8009,105,52,3,f,6,a3Piu
1903,14124.6124,107,53,1,e,6,a3Piu
1904,14281.1191,107,53,2,e,6,a3Piu
1905,14444.7538,107,53,3,e,6,a3Piu
1906,14280.6777,109,54,1,f,6,a3Piu
1907,14444.4215,109,54,2,f,6,a3Piu
1908,14606.9852,109,54,3,f,6,a3Piu
1909,14443.3508,111,55,1,e,6,a3Piu
1910,14605.336,111,55,2,e,6,a3Piu
1911,14774.7367,111,55,3,e,6,a3Piu
1912,14604.9322,113,56,1,f,6,a3Piu
1913,14774.4436,113,56,2,f,6,a3Piu
1914,14942.4645,113,56,3,f,6,a3Piu
1915,14773.4164,115,57,1,e,6,a3Piu
1916,14940.8457,115,57,2,e,6,a3Piu
1917,15115.9873,115,57,3,e,6,a3Piu
1918,14940.4768,117,58,1,f,6,a3Piu
1919,15115.7314,117,58,2,f,6,a3Piu
1920,15289.1731,117,58,3,f,6,a3Piu
1921,15114.7452,119,59,1,e,6,a3Piu
1922,15287.5825,119,59,2,e,6,a3Piu
1923,15468.4387,119,59,3,e,6,a3Piu
1924,15287.246,121,60,1,f,6,a3Piu
1925,15468.2183,121,60,2,f,6,a3Piu
1926,15647.043,121,60,3,f,6,a3Piu
1927,15467.2709,123,61,1,e,6,a3Piu
1928,15645.4789,123,61,2,e,6,a3Piu
1929,15832.0219,123,61,3,e,6,a3Piu
1930,15645.1725,125,62,1,f,6,a3Piu
1931,15831.8352,125,62,2,f,6,a3Piu
1932,16016.0041,125,62,3,f,6,a3Piu
1933,15830.9246,127,63,1,e,6,a3Piu
1934,16014.4645,127,63,2,e,6,a3Piu
1935,16206.6654,127,63,3,e,6,a3Piu
1936,16014.1862,129,64,1,f,6,a3Piu
1937,16206.5109,129,64,2,f,6,a3Piu
1938,16395.9835,129,64,3,f,6,a3Piu
1939,16205.6352,131,65,1,e,6,a3Piu
1940,16394.467,131,65,2,e,6,a3Piu
1941,16592.2955,131,65,3,e,6,a3Piu
1942,16394.215,133,66,1,f,6,a3Piu
1943,16592.1718,133,66,2,f,6,a3Piu
1944,16786.9066,133,66,3,f,6,a3Piu
1945,16591.3295,135,67,1,e,6,a3Piu
1946,16785.4117,135,67,2,e,6,a3Piu
1947,16988.8362,135,67,3,e,6,a3Piu
1948,16785.1843,137,68,1,f,6,a3Piu
1949,16988.742,137,68,2,f,6,a3Piu
1950,17188.696,137,68,3,f,6,a3Piu
1951,16987.9315,139,69,1,e,6,a3Piu
1952,17187.2215,139,69,2,e,6,a3Piu
1953,17396.2092,139,69,3,e,6,a3Piu
1954,17187.0171,141,70,1,f,6,a3Piu
1955,17396.1434,141,70,2,f,6,a3Piu
1956,17601.2724,141,70,3,f,6,a3Piu
1957,17395.3632,143,71,1,e,6,a3Piu
1958,17599.8169,143,71,2,e,6,a3Piu
1959,17814.3338,143,71,3,e,6,a3Piu
1960,17599.6342,145,72,1,f,6,a3Piu
1961,17814.2953,145,72,2,f,6,a3Piu
1962,18024.5539,145,72,3,f,6,a3Piu
1963,17813.5443,147,73,1,e,6,a3Piu
1964,18023.1164,147,73,2,e,6,a3Piu
1965,18243.1271,147,73,3,e,6,a3Piu
1966,18022.954,149,74,1,f,6,a3Piu
1967,18243.1149,149,74,2,f,6,a3Piu
1968,18458.4565,149,74,3,f,6,a3Piu
1969,18242.3919,151,75,1,e,6,a3Piu
1970,18457.036,151,75,2,e,6,a3Piu
1971,18682.5039,151,75,3,e,6,a3Piu
1972,18456.8927,153,76,1,f,6,a3Piu
1973,18682.5171,153,76,2,f,6,a3Piu
1974,18902.8938,153,76,3,f,6,a3Piu
1975,18681.821,155,77,1,e,6,a3Piu
1976,18901.4892,155,77,2,e,6,a3Piu
1977,19132.3766,155,77,3,e,6,a3Piu
1978,18901.3639,157,78,1,f,6,a3Piu
1979,19132.4144,157,78,2,f,6,a3Piu
1980,19357.777,157,78,3,f,6,a3Piu
1981,19131.7442,159,79,1,e,6,a3Piu
1982,19356.3875,159,79,2,e,6,a3Piu
1983,19592.6555,159,79,3,e,6,a3Piu
1984,19356.2792,161,80,1,f,6,a3Piu
1985,19592.717,161,80,2,f,6,a3Piu
1986,19823.0151,161,80,3,f,6,a3Piu
1987,19592.0717,163,81,1,e,6,a3Piu
1988,19821.6399,163,81,2,e,6,a3Piu
1989,20063.2482,163,81,3,e,6,a3Piu
1990,19821.5477,165,82,1,f,6,a3Piu
1991,20063.3327,165,82,2,f,6,a3Piu
1992,20298.5149,165,82,3,f,6,a3Piu
1993,20062.7116,167,83,1,e,6,a3Piu
1994,20297.1531,167,83,2,e,6,a3Piu
1995,20544.0604,167,83,3,e,6,a3Piu
1996,20297.0761,169,84,1,f,6,a3Piu
1997,20544.1672,169,84,2,f,6,a3Piu
1998,20784.1806,169,84,3,f,6,a3Piu
1999,20543.5694,171,85,1,e,6,a3Piu
2000,20782.8316,171,85,2,e,6,a3Piu
2001,21034.9953,171,85,3,e,6,a3Piu
2002,20782.769,173,86,1,f,6,a3Piu
2003,21035.1237,173,86,2,f,6,a3Piu
2004,21279.9144,173,86,3,f,6,a3Piu
2005,21034.5485,175,87,1,e,6,a3Piu
2006,21278.5774,175,87,2,e,6,a3Piu
2007,21535.9537,175,87,3,e,6,a3Piu
2008,21278.5284,177,88,1,f,6,a3Piu
2009,21536.1032,177,88,2,f,6,a3Piu
2010,21785.6159,177,88,3,f,6,a3Piu
2011,21535.5498,179,89,1,e,6,a3Piu
2012,21784.2903,179,89,2,e,6,a3Piu
2013,22046.8342,179,89,3,e,6,a3Piu
2014,21784.2543,181,90,1,f,6,a3Piu
2015,22047.0042,181,90,2,f,6,a3Piu
2016,22301.1826,181,90,3,f,6,a3Piu
2017,22046.4721,183,91,1,e,6,a3Piu
2018,22299.8679,183,91,2,e,6,a3Piu
2019,22567.5332,183,91,3,e,6,a3Piu
2020,22299.8441,185,92,1,f,6,a3Piu
2021,22567.7231,185,92,2,f,6,a3Piu
2022,22826.5096,185,92,3,f,6,a3Piu
2023,22567.2116,187,93,1,e,6,a3Piu
2024,22825.2052,187,93,2,e,6,a3Piu
2025,23097.9445,187,93,3,e,6,a3Piu
2026,22825.193,189,94,1,f,6,a3Piu
2027,23098.1539,189,94,2,f,6,a3Piu
2028,23361.4898,189,94,3,f,6,a3Piu
2029,23097.6624,191,95,1,e,6,a3Piu
2030,23360.195,191,95,2,e,6,a3Piu
2031,23637.9598,191,95,3,e,6,a3Piu
2032,23360.1939,193,96,1,f,6,a3Piu
2033,23638.1882,193,96,2,f,6,a3Piu
2034,23906.0135,193,96,3,f,6,a3Piu
2035,23637.7162,195,97,1,e,6,a3Piu
2036,23904.7279,195,97,2,e,6,a3Piu
2037,24187.4685,195,97,3,e,6,a3Piu
2038,11468.4653,1,0,3,f,7,a3Piu
2039,11455.4098,3,1,2,e,7,a3Piu
2040,11470.7341,3,1,3,e,7,a3Piu
2041,11439.785,5,2,1,f,7,a3Piu
2042,11461.3014,5,2,2,f,7,a3Piu
2043,11479.1506,5,2,3,f,7,a3Piu
2044,11447.6088,7,3,1,e,7,a3Piu
2045,11469.7904,7,3,2,e,7,a3Piu
2046,11488.5638,7,3,3,e,7,a3Piu
2047,11458.1766,9,4,1,f,7,a3Piu
2048,11481.8981,9,4,2,f,7,a3Piu
2049,11503.5671,9,4,3,f,7,a3Piu
2050,11471.3785,11,5,1,e,7,a3Piu
2051,11496.2661,11,5,2,e,7,a3Piu
2052,11519.7222,11,5,3,e,7,a3Piu
2053,11487.5958,13,6,1,f,7,a3Piu
2054,11514.6084,13,6,2,f,7,a3Piu
2055,11541.0654,13,6,3,f,7,a3Piu
2056,11506.2946,15,7,1,e,7,a3Piu
2057,11535.0259,15,7,2,e,7,a3Piu
2058,11563.6175,15,7,3,e,7,a3Piu
2059,11528.4101,17,8,1,f,7,a3Piu
2060,11559.4733,17,8,2,f,7,a3Piu
2061,11591.2261,17,8,3,f,7,a3Piu
2062,11552.674,19,9,1,e,7,a3Piu
2063,11586.0467,19,9,2,e,7,a3Piu
2064,11619.9428,19,9,3,e,7,a3Piu
2065,11580.8692,21,10,1,f,7,a3Piu
2066,11616.4625,21,10,2,f,7,a3Piu
2067,11653.8144,21,10,3,f,7,a3Piu
2068,11610.7224,23,11,1,e,7,a3Piu
2069,11649.2676,23,11,2,e,7,a3Piu
2070,11688.536,23,11,3,e,7,a3Piu
2071,11645.1248,25,12,1,f,7,a3Piu
2072,11685.5394,25,12,2,f,7,a3Piu
2073,11728.6958,25,12,3,f,7,a3Piu
2074,11680.5622,27,13,1,e,7,a3Piu
2075,11724.6384,27,13,2,e,7,a3Piu
2076,11769.3038,27,13,3,e,7,a3Piu
2077,11721.2653,29,14,1,f,7,a3Piu
2078,11766.6747,29,14,2,f,7,a3Piu
2079,11815.7883,29,14,3,f,7,a3Piu
2080,11762.2636,31,15,1,e,7,a3Piu
2081,11812.1229,31,15,2,e,7,a3Piu
2082,11862.1867,31,15,3,e,7,a3Piu
2083,11809.3412,33,16,1,f,7,a3Piu
2084,11859.8452,33,16,2,f,7,a3Piu
2085,11915.0371,33,16,3,f,7,a3Piu
2086,11855.8658,35,17,1,e,7,a3Piu
2087,11911.6941,35,17,2,e,7,a3Piu
2088,11967.1434,35,17,3,e,7,a3Piu
2089,11909.3801,37,18,1,f,7,a3Piu
2090,11965.0317,37,18,2,f,7,a3Piu
2091,12026.4024,37,18,3,f,7,a3Piu
2092,11961.3892,39,19,1,e,7,a3Piu
2093,12023.3304,39,19,2,e,7,a3Piu
2094,12084.1415,39,19,3,e,7,a3Piu
2095,12021.3956,41,20,1,f,7,a3Piu
2096,12082.2169,41,20,2,f,7,a3Piu
2097,12149.8527,41,20,3,f,7,a3Piu
2098,12078.8424,43,21,1,e,7,a3Piu
2099,12147.0124,43,21,2,e,7,a3Piu
2100,12213.1545,43,21,3,e,7,a3Piu
2101,12145.3918,45,22,1,f,7,a3Piu
2102,12211.3839,45,22,2,f,7,a3Piu
2103,12285.361,45,22,3,f,7,a3Piu
2104,12208.2263,47,23,1,e,7,a3Piu
2105,12282.722,47,23,2,e,7,a3Piu
2106,12354.1582,47,23,3,e,7,a3Piu
2107,12281.3666,49,24,1,f,7,a3Piu
2108,12352.5159,49,24,2,f,7,a3Piu
2109,12432.9031,49,24,3,f,7,a3Piu
2110,12349.5361,51,25,1,e,7,a3Piu
2111,12430.441,51,25,2,e,7,a3Piu
2112,12507.1299,51,25,3,e,7,a3Piu
2113,12429.3131,53,26,1,f,7,a3Piu
2114,12505.5954,53,26,2,f,7,a3Piu
2115,12592.4556,53,26,3,f,7,a3Piu
2116,12502.7631,55,27,1,e,7,a3Piu
2117,12590.1509,55,27,2,e,7,a3Piu
2118,12672.0475,55,27,3,e,7,a3Piu
2119,12589.2209,57,28,1,f,7,a3Piu
2120,12670.6041,57,28,2,f,7,a3Piu
2121,12763.9957,57,28,3,f,7,a3Piu
2122,12667.8951,59,29,1,e,7,a3Piu
2123,12761.8324,59,29,2,e,7,a3Piu
2124,12848.8885,59,29,3,e,7,a3Piu
2125,12761.0766,61,30,1,f,7,a3Piu
2126,12847.5226,61,30,2,f,7,a3Piu
2127,12947.5005,61,30,3,f,7,a3Piu
2128,12844.9177,63,31,1,e,7,a3Piu
2129,12945.4653,63,31,2,e,7,a3Piu
2130,13037.6303,63,31,3,e,7,a3Piu
2131,12944.8647,65,32,1,f,7,a3Piu
2132,13036.3305,65,32,2,f,7,a3Piu
2133,13142.9465,65,32,3,f,7,a3Piu
2134,13033.8138,67,33,1,e,7,a3Piu
2135,13141.0283,67,33,2,e,7,a3Piu
2136,13238.2492,67,33,3,e,7,a3Piu
2137,13140.5671,69,34,1,f,7,a3Piu
2138,13237.0059,69,34,2,f,7,a3Piu
2139,13350.3095,69,34,3,f,7,a3Piu
2140,13234.5645,71,35,1,e,7,a3Piu
2141,13348.4989,71,35,2,e,7,a3Piu
2142,13450.721,71,35,3,e,7,a3Piu
2143,13348.1641,73,36,1,f,7,a3Piu
2144,13449.5262,73,36,2,f,7,a3Piu
2145,13569.5644,73,36,3,f,7,a3Piu
2146,13447.1492,75,37,1,e,7,a3Piu
2147,13567.8535,75,37,2,e,7,a3Piu
2148,13675.0203,75,37,3,e,7,a3Piu
2149,13567.6341,77,38,1,f,7,a3Piu
2150,13673.8669,77,38,2,f,7,a3Piu
2151,13800.6852,77,38,3,f,7,a3Piu
2152,13671.5452,79,39,1,e,7,a3Piu
2153,13799.0671,79,39,2,e,7,a3Piu
2154,13911.1206,79,39,3,e,7,a3Piu
2155,13798.9539,81,40,1,f,7,a3Piu
2156,13910.0028,81,40,2,f,7,a3Piu
2157,14043.6448,81,40,3,f,7,a3Piu
2158,13907.7286,83,41,1,e,7,a3Piu
2159,14042.1134,83,41,2,e,7,a3Piu
2160,14158.9944,83,41,3,e,7,a3Piu
2161,14042.0986,85,42,1,f,7,a3Piu
2162,14157.907,85,42,2,f,7,a3Piu
2163,14298.4149,85,42,3,f,7,a3Piu
2164,14155.6736,87,43,1,e,7,a3Piu
2165,14296.9651,87,43,2,e,7,a3Piu
2166,14418.6129,87,43,3,e,7,a3Piu
2167,14297.0418,89,44,1,f,7,a3Piu
2168,14417.5513,89,44,2,f,7,a3Piu
2169,14564.966,89,44,3,f,7,a3Piu
2170,14415.353,91,45,1,e,7,a3Piu
2171,14563.5933,91,45,2,e,7,a3Piu
2172,14689.9462,91,45,3,e,7,a3Piu
2173,14563.7555,93,46,1,f,7,a3Piu
2174,14688.9064,93,46,2,f,7,a3Piu
2175,14843.2674,93,46,3,f,7,a3Piu
2176,14686.7382,95,47,1,e,7,a3Piu
2177,14841.9679,95,47,2,e,7,a3Piu
2178,14972.9629,95,47,3,e,7,a3Piu
2179,14842.2106,97,48,1,f,7,a3Piu
2180,14971.9415,97,48,2,f,7,a3Piu
2181,15133.2873,97,48,3,f,7,a3Piu
2182,14969.799,99,49,1,e,7,a3Piu
2183,15132.0573,99,49,2,e,7,a3Piu
2184,15267.6307,99,49,3,e,7,a3Piu
2185,15132.376,101,50,1,f,7,a3Piu
2186,15266.6245,101,50,2,f,7,a3Piu
2187,15434.9925,101,50,3,f,7,a3Piu
2188,15264.5038,103,51,1,e,7,a3Piu
2189,15433.8289,103,51,2,e,7,a3Piu
2190,15573.9158,103,51,3,e,7,a3Piu
2191,15434.2195,105,52,1,f,7,a3Piu
2192,15572.922,105,52,2,f,7,a3Piu
2193,15748.3485,105,52,3,f,7,a3Piu
2194,15570.8198,107,53,1,e,7,a3Piu
2195,15747.2485,107,53,2,e,7,a3Piu
2196,15891.7831,107,53,3,e,7,a3Piu
2197,15747.7075,109,54,1,f,7,a3Piu
2198,15890.7992,109,54,2,f,7,a3Piu
2199,16073.3195,109,54,3,f,7,a3Piu
2200,15888.7125,111,55,1,e,7,a3Piu
2201,16072.2807,111,55,2,e,7,a3Piu
2202,16221.1962,111,55,3,e,7,a3Piu
2203,16072.805,113,56,1,f,7,a3Piu
2204,16220.22,113,56,2,f,7,a3Piu
2205,16409.8686,113,56,3,f,7,a3Piu
2206,16218.146,115,57,1,e,7,a3Piu
2207,16408.8886,115,57,2,e,7,a3Piu
2208,16562.1175,115,57,3,e,7,a3Piu
2209,16409.4753,117,58,1,f,7,a3Piu
2210,16561.147,117,58,2,f,7,a3Piu
2211,16757.9574,117,58,3,f,7,a3Piu
2212,16559.0834,119,59,1,e,7,a3Piu
2213,16757.0341,119,59,2,e,7,a3Piu
2214,16914.508,119,59,3,e,7,a3Piu
2215,16757.6808,121,60,1,f,7,a3Piu
2216,16913.5413,121,60,2,f,7,a3Piu
2217,17117.5461,121,60,3,f,7,a3Piu
2218,16911.4858,123,61,1,e,7,a3Piu
2219,17116.6777,123,61,2,e,7,a3Piu
2220,17278.3273,123,61,3,e,7,a3Piu
2221,17117.3821,125,62,1,f,7,a3Piu
2222,17277.3628,125,62,2,f,7,a3Piu
2223,17488.5938,125,62,3,f,7,a3Piu
2224,17275.3136,127,63,1,e,7,a3Piu
2225,17487.7786,127,63,2,e,7,a3Piu
2226,17653.5339,127,63,3,e,7,a3Piu
2227,17488.5386,129,64,1,f,7,a3Piu
2228,17652.57,129,64,2,f,7,a3Piu
2229,17871.0582,129,64,3,f,7,a3Piu
2230,17650.5253,131,65,1,e,7,a3Piu
2231,17870.2947,131,65,2,e,7,a3Piu
2232,18040.0847,131,65,3,e,7,a3Piu
2233,17871.1084,133,66,1,f,7,a3Piu
2234,18039.1201,133,66,2,f,7,a3Piu
2235,18264.8956,133,66,3,f,7,a3Piu
2236,18037.0782,135,67,1,e,7,a3Piu
2237,18264.1824,135,67,2,e,7,a3Piu
2238,18437.9355,135,67,3,e,7,a3Piu
2239,18265.0481,137,68,1,f,7,a3Piu
2240,18436.9688,137,68,2,f,7,a3Piu
2241,18670.061,137,68,3,f,7,a3Piu
2242,18434.9284,139,69,1,e,7,a3Piu
2243,18669.3968,139,69,2,e,7,a3Piu
2244,18847.0406,139,69,3,e,7,a3Piu
2245,18670.313,141,70,1,f,7,a3Piu
2246,18846.0707,141,70,2,f,7,a3Piu
2247,19086.5082,141,70,3,f,7,a3Piu
2248,18844.0304,143,71,1,e,7,a3Piu
2249,19085.8918,143,71,2,e,7,a3Piu
2250,19267.3531,143,71,3,e,7,a3Piu
2251,19086.8571,145,72,1,f,7,a3Piu
2252,19266.379,145,72,2,f,7,a3Piu
2253,19514.1895,145,72,3,f,7,a3Piu
2254,19264.3375,147,73,1,e,7,a3Piu
2255,19513.6198,147,73,2,e,7,a3Piu
2256,19698.8247,147,73,3,e,7,a3Piu
2257,19514.6328,149,74,1,f,7,a3Piu
2258,19697.8452,149,74,2,f,7,a3Piu
2259,19953.0559,149,74,3,f,7,a3Piu
2260,19695.8015,151,75,1,e,7,a3Piu
2261,19952.5319,151,75,2,e,7,a3Piu
2262,20141.4056,151,75,3,e,7,a3Piu
2263,19953.5914,153,76,1,f,7,a3Piu
2264,20140.42,153,76,2,f,7,a3Piu
2265,20403.057,153,76,3,f,7,a3Piu
2266,20138.3729,155,77,1,e,7,a3Piu
2267,20402.5778,155,77,2,e,7,a3Piu
2268,20595.045,155,77,3,e,7,a3Piu
2269,20403.6827,157,78,1,f,7,a3Piu
2270,20594.0523,157,78,2,f,7,a3Piu
2271,20864.1412,157,78,3,f,7,a3Piu
2272,20592.001,159,79,1,e,7,a3Piu
2273,20863.706,159,79,2,e,7,a3Piu
2274,21059.6905,159,79,3,e,7,a3Piu
2275,20864.8553,161,80,1,f,7,a3Piu
2276,21058.6899,161,80,2,f,7,a3Piu
2277,21336.2556,161,80,3,f,7,a3Piu
2278,21056.6335,163,81,1,e,7,a3Piu
2279,21335.8635,163,81,2,e,7,a3Piu
2280,21535.2884,163,81,3,e,7,a3Piu
