ID,Level,,col3
8471,8724.699,34,8
8472,8653.353,34,8
8473,9845.748,18,4
8474,13527.766,*,0
8475,9842.259,*,10
8476,7532.99,14,3
8477,9686.507,*,1
8478,9615.021,*,1
8479,14718.704,*,1
8480,5146.669,14,3
8481,11675.779,*,19
8482,5419.761,*,11
8483,12948.513,*,14
8484,13710.678,*,4
8485,12994.658,*,3
8486,12922.914,*,2
8487,11036.475,*,12
8488,13041.856,*,14
8489,7802.655,28,3
8490,7730.694,36,4
8491,14493.079,*,20
8492,8414.024,*,16
8493,8341.824,*,17
8494,12918.291,*,3
8495,10513.541,*,15
8496,9530.816,*,14
8497,7288.603,34,8
8498,8875.194,34,8
8499,8866.57,*,11
8500,9456.339,*,13
8501,8986.892,*,9
8502,8914.371,*,8
8503,8245.266,*,16
8504,14590.112,*,2
8505,9342.434,*,10
8506,5625.548,38,9
8507,10493.817,*,17
8508,9965.33,*,17
8509,10293.737,*,4
8510,5396.334,18,4
8511,9346.053,*,13
8512,9272.771,*,14
8513,11363.82,*,18
8514,10113.866,*,7
8515,7167.817,*,12
8516,7094.421,*,13
8517,8587.517,*,13
8518,8692.477,52,6
8519,9377.593,36,4
8520,9303.906,36,4
8521,5514.046,*,13
8522,5440.22,*,14
8523,13694.654,*,0
8524,10680.813,*,13
8525,5915.064,76,9
8526,5542.633,34,8
8527,11920.438,*,4
8528,9775.537,*,16
8529,9701.411,*,15
8530,11025.362,*,7
8531,8808.012,38,9
8532,4655.162,52,6
8533,11346.261,*,8
8534,12931.095,*,20
8535,10996.994,*,14
8536,7851.251,10,2
8537,9386.573,*,8
8538,12016.315,*,3
8539,11941.692,*,4
8540,11683.286,*,5
8541,11608.621,*,4
8542,10140.662,*,16
8543,12314.286,*,20
8544,5845.982,28,3
8545,5771.22,20,2
8546,6860.408,*,12
8547,14435.202,*,9
8548,8976.419,*,12
8549,13401.708,*,20
8550,6161.476,*,9
8551,9341.038,20,2
8552,14342.672,*,18
8553,7633.557,*,8
8554,11090.066,*,12
8555,8875.194,*,8
8556,8192.504,22,5
8557,10054.594,*,14
8558,9978.733,*,15
8559,14256.67,*,2
8560,9384.601,*,13
8561,10364.085,*,12
8562,11220.595,*,15
8563,9359.431,*,10
8564,10488.165,*,3
8565,10411.07,*,2
8566,7156.526,*,10
8567,8937.809,*,8
8568,8882.275,14,3
8569,12646.627,*,19
8570,9380.498,10,2
8571,9268.059,*,14
8572,7227.985,44,5
8573,7149.904,52,6
8574,8264.172,*,12
8575,4392.775,30,7
8576,13372.519,*,6
8577,5043.117,34,8
8578,6465.139,22,5
8579,7151.655,30,7
8580,8374.688,38,9
8581,10179.134,*,4
8582,10969.784,*,11
8583,8887.43,38,9
8584,5914.033,*,12
8585,10590.939,*,14
8586,9065.977,*,12
8587,10748.282,*,11
8588,8777.549,28,3
8589,8697.665,20,2
8590,15768.408,*,1
8591,18845.829,*,15
8592,10147.315,*,0
8593,12301.481,*,2
8594,10145.132,*,15
8595,11086.324,*,20
8596,6161.476,38,9
8597,6081.109,42,10
8598,5626.714,22,5
8599,7781.703,*,13
8600,4878.608,10,2
8601,7013.655,*,14
8602,9421.819,28,3
8603,9632.396,*,11
8604,10587.518,*,11
8605,7720.904,34,8
8606,11288.999,*,16
8607,9895.182,*,4
8608,6242.646,38,9
8609,10876.35,*,18
8610,14100.497,*,4
8611,7408.602,*,11
8612,11582.665,*,18
8613,14156.101,*,0
8614,5959.648,14,3
8615,6564.501,*,10
8616,14414.905,*,0
8617,9065.924,*,6
8618,10117.969,*,10
8619,11877.481,*,9
8620,9895.55,*,19
8621,9813.183,*,18
8622,6445.613,*,13
8623,9926.766,*,1
8624,11455.751,*,19
8625,11388.386,*,3
8626,10792.005,*,19
8627,10708.563,*,20
8628,6246.192,*,9
8629,6162.663,*,10
8630,11611.674,*,3
8631,11528.061,*,2
8632,7533.808,18,4
8633,7450.156,18,4
8634,11201.935,*,7
8635,9708.08,28,3
8636,9624.37,36,4
8637,9618.343,18,4
8638,5396.339,22,5
8639,11654.15,*,19
8640,7979.34,68,8
8641,7895.36,68,8
8642,9086.306,*,15
8643,8720.916,*,15
8644,8636.546,*,15
8645,1016.364,44,5
8646,931.749,52,6
8647,9777.704,30,7
8648,9970.57,*,2
8649,21392.996,*,20
8650,8078.34,20,2
8651,7993.535,20,2
8652,9500.142,*,10
8653,10195.3,*,5
8654,10403.148,*,14
8655,8978.071,*,9
8656,5831.035,68,8
8657,5745.259,76,9
8658,5746.885,36,4
8659,9311.893,52,6
8660,9225.969,52,6
8661,10622.23,*,19
8662,7423.498,76,9
8663,3446.024,22,5
8664,7633.557,34,8
8665,7456.089,*,13
8666,8797.36,*,13
8667,8468.656,18,4
8668,12239.472,*,0
8669,6111.046,76,9
8670,8747.263,*,13
8671,4897.993,30,7
8672,11450.772,*,20
8673,10373.42,*,14
8674,6991.123,42,10
8675,6903.163,42,10
8676,8442.651,*,12
8677,9521.764,*,11
8678,4498.692,60,7
8679,11058.079,*,12
8680,8820.032,60,7
8681,9712.115,*,3
8682,9941.72,*,10
8683,5485.537,26,6
8684,10334.897,*,16
8685,7082.805,22,5
8686,12367.505,*,3
8687,4570.161,*,12
8688,4480.274,*,11
8689,7145.044,*,7
8690,12054.254,*,20
8691,10871.255,*,13
8692,7410.6,44,5
8693,7319.702,52,6
8694,13473.145,*,4
8695,9861.175,*,5
8696,10481.236,*,12
8697,5205.813,60,7
8698,11272.429,*,18
8699,12610.405,*,17
8700,7835.767,*,13
8701,12812.133,*,20
8702,6184.887,*,14
8703,6093.188,*,15
8704,7827.251,*,9
8705,4968.276,10,2
8706,8421.088,*,14
8707,8328.184,*,13
8708,9048.273,34,8
8709,12545.932,*,20
8710,18859.041,*,15
8711,11918.599,*,13
8712,13135.655,*,20
8713,9636.857,*,5
8714,9247.603,14,3
8715,6889.686,22,5
8716,8882.354,*,11
8717,9871.849,*,6
8718,12653.448,*,1
8719,6242.646,*,9
8720,8914.371,68,8
8721,6609.736,30,7
8722,864.849,22,5
8723,7722.888,*,10
8724,8414.767,*,12
8725,8318.163,*,11
8726,9718.625,14,3
8727,11666.21,*,15
8728,21405.169,*,20
8729,8729.661,22,5
8730,11065.692,*,19
8731,8980.898,*,7
8732,8334.778,30,7
8733,11760.722,*,20
8734,9345.193,10,2
8735,9048.273,*,8
8736,3081.159,36,4
8737,2983.261,44,5
8738,8210.426,26,6
8739,15131.225,*,6
8740,6897.012,*,7
8741,6798.688,*,8
8742,12215.827,*,20
8743,8512.555,*,16
8744,12157.035,*,19
8745,8882.022,*,6
8746,9094.544,*,6
8747,6259.164,6,1
8748,15387.191,*,6
8749,2178.07,68,8
8750,2077.973,60,7
8751,9651.646,18,4
8752,8907.008,28,3
8753,4778.442,6,1
8754,10362.178,*,17
8755,10261.833,*,17
8756,9113.728,36,4
8757,2893.173,76,9
8758,2792.604,84,10
8759,10073.202,*,3
8760,11437.51,*,19
8761,8311.793,*,6
8762,8210.426,*,6
8763,6441.043,30,7
8764,9479.692,28,3
8765,8081.667,76,9
8766,8485.195,52,6
8767,3176.62,6,1
8768,18868.205,*,15
8769,15164.915,*,3
8770,9100.765,*,9
8771,8653.353,*,8
8772,5598.873,*,11
8773,5495.03,*,10
8774,7440.838,60,7
8775,8990.387,*,8
8776,7284.999,*,9
8777,7358.446,*,7
8778,9285.287,*,16
8779,8374.688,*,9
8780,0,6,1
8781,5041.164,14,3
8782,10375.578,*,20
8783,5222.795,20,2
8784,5117.064,20,2
8785,6880.183,*,15
8786,6774.402,*,16
8787,9838.669,*,5
8788,12270.045,*,2
8789,12164.224,*,1
8790,5652.369,18,4
8791,9688.543,44,5
8792,8348.293,52,6
8793,3382.93,36,4
8794,8769.683,*,6
8795,8663.366,*,7
8796,4810.271,*,8
8797,9225.969,*,6
8798,8726.585,30,7
8799,8204.969,*,5
8800,7010.021,*,9
8801,8518.733,68,8
8802,8411.859,60,7
8803,9636.493,*,6
8804,7253.646,30,7
8805,7694.892,20,2
8806,9100.765,76,9
8807,8992.893,84,10
8808,6418.423,*,12
8809,5880.717,84,10
8810,7435.153,*,13
8811,18874.154,*,15
8812,5887.166,*,11
8813,5778.656,*,10
8814,9127.6,*,16
8815,10466.596,*,14
8816,7599.711,*,16
8817,5983.419,28,3
8818,9065.924,26,6
8819,8284.639,*,12
8820,9376.573,*,16
8821,9265.505,*,16
8822,6475.791,*,10
8823,10683.906,*,18
8824,8348.293,*,6
8825,4710.949,34,8
8826,8118.683,68,8
8827,9970.176,*,17
8828,9554.301,30,7
8829,6421.906,*,12
8830,9823.672,52,6
8831,5299.71,22,5
8832,7568.491,*,12
8833,5390.405,*,10
8834,5277.988,*,9
8835,6983.703,*,13
8836,12276.906,*,1
8837,8049.35,*,12
8838,5880.717,*,10
8839,7592.402,*,8
8840,10057.667,*,18
8841,8075.607,34,8
8842,7867.04,*,7
8843,7372.573,*,7
8844,5043.117,*,8
8845,4928.863,*,9
8846,9800.786,20,2
8847,9686.507,12,1
8848,15396.444,*,9
8849,6702.735,*,8
8850,8954.426,*,13
8851,7603.285,*,7
8852,6962.969,30,7
8853,11746.847,*,2
8854,11629.894,*,1
8855,9104.402,*,14
8856,8500.666,*,9
8857,8540.519,*,6
8858,8671.805,34,8
8859,8554.534,38,9
8860,21425.498,*,20
8861,15153.182,*,0
8862,3980.048,*,11
8863,3862.045,*,10
8864,8983.657,*,19
8865,8865.09,*,18
8866,18884.334,*,15
8867,10706.295,*,4
8868,8192.504,*,5
8869,2961.84,28,3
8870,8747.177,*,16
8871,12042.596,*,1
8872,8238.513,*,8
8873,7336.151,*,14
8874,13697.072,*,1
8875,8409.052,*,15
8876,8288.97,*,15
8877,9775.403,*,20
8878,8833.378,*,6
8879,8713.128,*,6
8880,9989.782,*,13
8881,9376.398,*,6
8882,9542.24,28,3
8883,15598.502,*,2
8884,12036.432,*,19
8885,10246.407,*,10
8886,5398.978,68,8
8887,10952.897,*,15
8888,8606.533,*,7
8889,8485.195,*,6
8890,7016.259,*,10
8891,6894.901,*,10
8892,7582.245,*,14
8893,9773.716,*,18
8894,7363.234,*,11
8895,16048.662,*,2
8896,15926.456,*,1
8897,15316.161,*,6
8898,11465.848,*,0
8899,7275.977,60,7
8900,9553.873,*,17
8901,9297.176,*,8
8902,15301.881,*,2
8903,8366.451,60,7
8904,5241.458,28,3
8905,18890.192,*,15
8906,4930.704,12,1
8907,4806.187,12,1
8908,12236.903,*,2
8909,15412.277,*,6
8910,5366.993,28,3
8911,9220.074,*,6
8912,7128.353,*,6
8913,21434.636,*,20
8914,3205.465,26,6
8915,6753.089,*,14
8916,4933.932,2,0
8917,6348.172,84,10
8918,8640.354,*,15
8919,9848.877,*,5
8920,13529.88,*,20
8921,2928.318,14,3
8922,1366.59,26,6
8923,1238.015,30,7
8924,7464.893,*,14
8925,5370.206,36,4
8926,8366.451,*,7
8927,8134.239,*,15
8928,13676.023,*,20
8929,9822.675,30,7
8930,9801.117,36,4
8931,9671.098,28,3
8932,8236.794,*,8
8933,5495.03,42,10
8934,9845.748,*,4
8935,6385.065,38,9
8936,7253.646,*,7
8937,7508.119,6,1
8938,9963.687,*,14
8939,9832.523,*,13
8940,9197.268,*,13
8941,8112.26,*,7
8942,3420.649,*,10
8943,3288.86,*,11
8944,9248.171,6,1
8945,8033.584,52,6
8946,2999.355,14,3
8947,8854.681,*,8
8948,9601.858,*,19
8949,10303.318,*,18
8950,8218.187,*,13
8951,5503.277,28,3
8952,10508.753,*,19
8953,8809.235,38,9
8954,7899.643,44,5
8955,6921.085,*,7
8956,6825.292,36,4
8957,6691.161,28,3
8958,5898.037,*,9
8959,7574.375,22,5
8960,9806.867,*,9
8961,15561.128,*,2
8962,8383.523,68,8
8963,6077.127,26,6
8964,8213.778,*,15
8965,8949.753,*,16
8966,10106.837,*,18
8967,8081.488,*,14
8968,6548.88,*,13
8969,6412.121,*,13
8970,5151.615,36,4
8971,5014.808,28,3
8972,6925.655,60,7
8973,8724.672,*,14
8974,7192.759,*,9
8975,3756.677,36,4
8976,3618.605,28,3
8977,18903.784,*,15
8978,1754.014,30,7
8979,9592.16,*,5
8980,8556.164,*,5
8981,6349.283,*,14
8982,16065.91,*,2
8983,9801.117,*,4
8984,15427.876,*,6
8985,9815.418,*,2
8986,9080.521,*,15
8987,6915.53,*,15
8988,594.594,36,4
8989,452.76,28,3
8990,8018.896,*,14
8991,21451.516,*,20
8992,11052.878,*,11
8993,7398.181,*,7
8994,8189.949,*,11
8995,5666.299,*,12
8996,5521.688,*,12
8997,6747.605,*,10
8998,8089.42,*,11
8999,5546.18,76,9
9000,11004.851,*,1
9001,7702.161,26,6
9002,6036.698,*,13
9003,15435.678,*,6
9004,2812.723,28,3
9005,3420.649,42,10
9006,3271.426,38,9
9007,9838.669,44,5
9008,5595.099,44,5
9009,4822.349,*,11
9010,4669.956,*,11
9011,7801.831,*,7
9012,8701.239,76,9
9013,8570.683,*,5
9014,7490.432,*,14
9015,3466.138,30,7
9016,8737.175,*,15
9017,6096.479,*,12
9018,5940.714,*,11
9019,5546.18,*,9
9020,8224.369,*,8
9021,8393.457,*,7
9022,6793.442,*,13
9023,6637.054,*,13
9024,6768.174,*,9
9025,6611.558,*,8
9026,8820.032,*,7
9027,9360.8,*,17
9028,6544.005,*,6
9029,3602.997,18,4
9030,6747.605,42,10
9031,9059.798,*,5
9032,8955.528,*,13
9033,5089.004,*,11
9034,4930.834,*,11
9035,3812.909,30,7
9036,9661.624,*,9
9037,10599.12,*,17
9038,3820.205,*,12
9039,4022.302,*,10
9040,8873.89,*,5
9041,8116.062,*,6
9042,3820.008,26,6
9043,8475.024,*,15
9044,6658.231,76,9
9045,9534.417,*,16
9046,9693.03,*,6
9047,6962.969,*,7
9048,5564.927,68,8
9049,5422.333,14,3
9050,18931.778,*,15
9051,9383.701,*,5
9052,3563.45,76,9
9053,3396.93,76,9
9054,6626.797,*,13
9055,8077.652,*,15
9056,9730.26,60,7
9057,6418.041,68,8
9058,9420.291,*,16
9059,10135.865,*,17
9060,1583.138,34,8
9061,7252.22,84,10
9062,7758.545,*,8
9063,10609.545,*,18
9064,5342.119,*,12
9065,9302.593,*,17
9066,7180.941,34,8
9067,8974.23,*,6
9068,5379.768,60,7
9069,15236.5,*,1
9070,8411.859,*,7
9071,9125.045,*,6
9072,8726.585,*,7
9073,9409.958,10,2
9074,5336.411,*,12
9075,9708.08,*,3
9076,8697.967,76,9
9077,8802.716,*,7
9078,2256.263,60,7
9079,15465.689,*,6
9080,9774.381,*,17
9081,9116.868,38,9
9082,3764.954,68,8
9083,2711.539,68,8
9084,7598.779,*,14
9085,4385.978,*,13
9086,6938.535,*,7
9087,7927.848,*,7
9088,8730.743,*,6
9089,8898.007,*,5
9090,3169.252,36,4
9091,6105.945,30,7
9092,6611.558,34,8
9093,10119.132,*,17
9094,15127.016,*,0
9095,9030.849,*,13
9096,1207.143,44,5
9097,7176.313,*,14
9098,7941.244,*,16
9099,6081.109,*,10
9100,6497.179,28,3
9101,5831.673,26,6
9102,4475.826,*,10
9103,9536.233,*,5
9104,5967.548,*,9
9105,18961.076,*,15
9106,7899.41,*,5
9107,7703.839,*,5
9108,18961.323,*,15
9109,9269.911,12,1
9110,7361.046,*,8
9111,3421.185,28,3
9112,2748.743,20,2
9113,2550.158,20,2
9114,6586.837,*,6
9115,7787.138,*,8
9116,6186.635,*,6
9117,5792.757,*,12
9118,251.225,28,3
9119,15489.428,*,6
9120,8103.505,*,4
9121,6441.043,*,7
9122,15476.354,*,2
9123,4985.118,*,14
9124,4307.224,*,8
9125,4101.614,*,9
9126,7189.483,*,14
9127,7192.759,76,9
9128,8920.077,*,6
9129,7951.745,*,7
9130,6981.074,*,14
9131,15445.188,*,2
9132,8921.949,*,7
9133,6674.087,18,4
9134,7008.598,*,8
9135,9520.257,*,5
9136,1966.514,76,9
9137,9586.98,*,3
9138,9582.458,*,6
9139,9671.098,*,3
9140,18980.637,*,15
9141,7953.757,*,15
9142,9253.793,*,20
9143,8334.778,*,7
9144,8701.268,*,16
9145,8116.062,26,6
9146,8338.01,*,7
9147,8882.931,*,6
9148,5617.417,*,15
9149,8492.998,*,5
9150,7939.25,*,7
9151,7275.977,*,7
9152,9664.44,*,2
9153,9075.561,*,7
9154,6609.736,*,7
9155,9777.911,34,8
9156,8466.035,*,19
9157,18989.702,*,15
9158,7127.712,42,10
9159,7702.161,*,6
9160,8875.934,*,9
9161,6281.302,*,16
9162,7939.649,*,17
9163,6978.237,*,17
9164,7704.844,*,18
9165,9729.904,*,4
9166,15273.043,*,0
9167,6938.509,*,13
9168,15527.682,*,6
9169,8954.551,*,5
9170,7488.022,44,5
9171,7733.197,52,6
9172,6740.317,84,10
9173,4887.435,*,11
9174,6241.111,*,13
9175,9702.638,*,4
9176,7336.971,*,8
9177,2637.954,*,9
9178,2387.483,*,10
9179,15537.959,*,6
9180,6589.971,*,9
9181,4798.649,*,8
9182,7979.34,*,8
9183,9751.747,*,3
9184,4284.237,*,10
9185,5501.137,*,9
9186,7636.711,*,4
9187,9702.063,*,5
9188,3662.437,84,10
9189,19035.485,*,15
9190,6507.662,*,7
9191,5823.411,*,13
9192,6660.613,*,6
9193,7652.546,*,7
9194,9409.958,*,2
9195,6846.113,*,7
9196,15312.605,*,0
9197,6105.945,*,7
9198,8518.733,*,8
9199,9688.543,*,5
9200,9686.651,*,1
9201,15571.357,*,6
9202,19051.722,*,15
9203,3132.777,*,10
9204,2845.357,*,11
9205,9718.625,*,3
9206,6878.155,*,8
9207,8421.427,*,5
9208,8710.183,*,5
9209,19060.166,*,15
9210,6894.901,84,10
9211,5970.47,*,8
9212,19066.768,*,15
9213,5264.182,*,9
9214,9380.498,*,2
9215,1513.207,52,6
9216,7563.555,*,6
9217,6077.127,*,6
9218,8906.754,*,5
9219,8728.921,*,5
9220,9651.646,*,4
9221,9624.37,*,4
9222,6737.49,*,7
9223,5844.532,*,9
9224,9933.625,2,0
9225,19084.601,*,15
9226,5248.858,*,8
9227,3661.549,*,11
9228,3339.413,*,12
9229,6799.37,*,7
9230,7574.375,*,5
9231,8997.591,*,6
9232,19093.543,*,15
9233,4151.113,*,10
9234,19095.796,*,15
9235,437.912,18,4
9236,9618.343,*,4
9237,15625.27,*,6
9238,15626.113,*,6
9239,9457.968,*,3
9240,19108.833,*,15
9241,5917.292,*,8
9242,9914.991,60,7
9243,3869.011,*,13
9244,6658.231,*,9
9245,9650.22,*,3
9246,7533.808,*,4
9247,9590.559,*,0
9248,15653.747,*,6
9249,3862.045,42,10
9250,9600.235,*,5
9251,8340.872,*,5
9252,8276.19,*,4
9253,7428.987,4,0
9254,4433.556,*,14
9255,9580.539,*,5
9256,15678.362,*,6
9257,6778.495,*,6
9258,8908.351,*,6
9259,9542.24,*,3
9260,4503.149,*,8
9261,8302.255,*,4
9262,5755.678,*,9
9263,6794.479,*,6
9264,5032.625,*,15
9265,9121.996,*,5
9266,7317.571,42,10
9267,9527.825,*,5
9268,15704.632,*,6
9269,9379.96,*,2
9270,9376.764,*,3
9271,5666.038,*,16
9272,15676.789,*,6
9273,6672.418,*,7
9274,4232.495,*,10
9275,9248.171,*,1
9276,8544.224,*,20
9277,6333.71,*,17
9278,9521.088,*,4
9279,7772.964,*,19
9280,7035.707,*,18
9281,3198.997,12,1
9282,15739.725,*,6
9283,7858.754,*,6
9284,9345.193,*,2
9285,9479.692,*,3
9286,9421.819,*,3
9287,6111.046,*,9
9288,3545.458,*,9
9289,3662.437,*,10
9290,9197.681,*,2
9291,9203.855,*,5
9292,7733.197,*,6
9293,7732.885,*,7
9294,9504.88,*,3
9295,7390.605,*,5
9296,15797.19,*,6
9297,6281.164,12,1
9298,7399.559,*,8
9299,7379.758,*,6
9300,5915.064,*,9
9301,9414.394,*,5
9302,5625.548,*,9
9303,9147.946,*,1
9304,7800.73,*,6
9305,1522.463,60,7
9306,7679.009,*,7
9307,6494.908,*,9
9308,9377.593,*,4
9309,9395.187,*,4
9310,3563.45,*,9
9311,5988.992,*,9
9312,9341.038,*,2
9313,8692.477,*,6
9314,5542.633,*,8
9315,7669.483,*,7
9316,8515.248,*,4
9317,9269.911,*,1
9318,9266.016,*,2
9319,8088.183,*,5
9320,6418.041,*,8
9321,9303.906,*,4
9322,9158.001,*,1
9323,2552.569,12,1
9324,9153.747,*,2
9325,9360.062,*,3
9326,8985.663,*,5
9327,7231.619,*,6
9328,9005.069,*,1
9329,9282.068,*,4
9330,5698.401,*,8
9331,15724.377,*,0
9332,5540.136,*,8
9333,9101.381,*,2
9334,7531.763,*,7
9335,9227.362,*,3
9336,2457.296,2,0
9337,8632.612,*,4
9338,9217.425,*,4
9339,9247.603,*,3
9340,8212.995,*,5
9341,7450.156,*,4
9342,9177.359,*,5
9343,5468.598,*,8
9344,9196.396,*,4
9345,7149.904,*,6
9346,15827.905,*,0
9347,7440.838,*,7
9348,5971.534,*,8
9349,8242.094,*,7
9350,9128.973,*,4
9351,7072.786,*,6
9352,8726.681,*,4
9353,3271.426,*,9
9354,9113.728,*,4
9355,9045.431,*,1
9356,5745.259,*,9
9357,8939.584,*,3
9358,15905.598,*,0
9359,7488.022,*,5
9360,9074.269,*,1
9361,5485.537,*,6
9362,7309.325,*,4
9363,6993.077,*,4
9364,9049.222,*,0
9365,8882.275,*,3
9366,15954.356,*,0
9367,3103.205,*,9
9368,6970.146,*,6
9369,9007.134,*,4
9370,7766.166,*,5
9371,8033.584,*,6
9372,9013.353,*,5
9373,8010.007,*,4
9374,8970.347,*,4
9375,5240.739,*,8
9376,7120.035,*,6
9377,8680.524,*,2
9378,8743.987,*,5
9379,8878.454,*,3
9380,6821.716,*,6
9381,3396.93,*,9
9382,8822.576,*,5
9383,8640.3,*,2
9384,16199.01,*,0
9385,8914.042,*,5
9386,6728.375,*,5
9387,8788.51,*,4
9388,5398.978,*,8
9389,6704.555,*,6
9390,5297.104,*,8
9391,8804.917,*,3
9392,8041.381,*,4
9393,3491.3,*,9
9394,5831.035,*,8
9395,8456.184,*,1
9396,8729.661,*,5
9397,8697.665,*,2
9398,6979.19,*,6
9399,2893.173,*,9
9400,8587.58,*,5
9401,8684.343,*,4
9402,8907.008,*,3
9403,7704.028,*,6
9404,8694.99,*,5
9405,8475.774,*,5
9406,8777.549,*,3
9407,8687.658,*,4
9408,6608.648,*,5
9409,8509.092,*,1
9410,6925.655,*,7
9411,5072.542,*,7
9412,8619.037,*,5
9413,8615.673,*,4
9414,4897.993,*,7
9415,5709.107,*,7
9416,16393.11,*,0
9417,8526.622,*,2
9418,8636.649,*,3
9419,7330.252,*,5
9420,8624.623,*,2
9421,6346.442,*,5
9422,4827.9,*,7
9423,6889.686,*,5
9424,8419.377,*,4
9425,6465.139,*,5
9426,6865.072,*,6
9427,8301.55,*,4
9428,8165.498,*,5
9429,6739.571,*,6
9430,8509.021,*,4
9431,8510.716,*,1
9432,8336.674,*,3
9433,16506.811,*,0
9434,8238.291,*,3
9435,5107.026,*,8
9436,4897.569,*,7
9437,5564.927,*,8
9438,8468.656,*,4
9439,6396.968,*,6
9440,16537.88,*,0
9441,8458.739,*,4
9442,6497.179,*,3
9443,7730.694,*,4
9444,6719.941,*,7
9445,8361.679,*,3
9446,2575.011,*,8
9447,8184.067,*,4
9448,8424.419,*,0
9449,6674.087,*,4
9450,6351.6,*,6
9451,5921.087,*,7
9452,5193.167,*,8
9453,7902.041,*,4
9454,16614.975,*,0
9455,8104.411,*,2
9456,6312.411,*,5
9457,7790.444,*,3
9458,6299.282,*,4
9459,7082.805,*,5
9460,8118.778,68,8
9461,7595.457,*,3
9462,4754.273,*,6
9463,16668.383,*,0
9464,6065.435,*,5
9465,4599.739,*,7
9466,8371.653,*,3
9467,8157.072,*,3
9468,5045.636,*,8
9469,4571.888,*,7
9470,8300.78,*,4
9471,6711.232,*,6
9472,7722.67,*,4
9473,8211.103,*,3
9474,6248.045,*,7
9475,2792.604,*,10
9476,6212.605,*,5
9477,6212.261,*,4
9478,8113.127,*,3
9479,7317.221,*,1
9480,6689.002,*,5
9481,7532.99,*,3
9482,8268.16,*,4
9483,6237.295,*,6
9484,6120.403,*,6
9485,4392.775,*,7
9486,8071.934,*,2
9487,4656.268,*,7
9488,7950.171,*,2
9489,8271.581,*,3
9490,4964.254,*,8
9491,7966.896,*,4
9492,7227.985,*,5
9493,7953.838,*,3
9494,6574.822,*,6
9495,7925.77,*,1
9496,7486.202,*,4
9497,7304.875,*,2
9498,7709.038,*,4
9499,5595.099,*,5
9500,3820.008,*,6
9501,8073.473,*,5
9502,16810.861,*,0
9503,5640.936,*,6
9504,5907.113,*,5
9505,8078.34,*,2
9506,8196.497,*,3
9507,5919.757,*,6
9508,5303.89,*,7
9509,16855.332,*,0
9510,2711.539,*,8
9511,7395.887,*,3
9512,7237.314,*,2
9513,5205.813,*,7
9514,5299.71,*,5
9515,6041.501,*,4
9516,8075.222,*,3
9517,4511.849,*,6
9518,6452.032,*,6
9519,7319.702,*,6
9520,7914.063,*,3
9521,2804.739,*,8
9522,7899.805,*,2
9523,5831.673,*,6
9524,7895.046,*,1
9525,7971.799,*,4
9526,7802.655,*,3
9527,7776.441,*,1
9528,6795.725,*,5
9529,7329.883,*,3
9530,7144.224,*,2
9531,6282.163,*,5
9532,7433.934,*,3
9533,5856.745,*,4
9534,7058.509,*,2
9535,7993.535,*,2
9536,7851.251,*,2
9537,6615.107,*,5
9538,7461.531,*,3
9539,5939.037,*,5
9540,7732.591,*,3
9541,6930.67,*,4
9542,3764.954,*,8
9543,17028.219,*,0
9544,7687.96,*,2
9545,6190.569,*,4
9546,7165.687,*,3
9547,5151.615,*,4
9548,4367.551,*,7
9549,5867.764,*,4
9550,7354.363,*,3
9551,7927.821,*,3
9552,6669.121,*,5
9553,4657.672,*,7
9554,6025.693,*,5
9555,6504.151,*,5
9556,5835.274,*,5
9557,5958.95,*,5
9558,4113.784,*,7
9559,4314.243,*,6
9560,4158.445,*,8
9561,7298.076,*,3
9562,5370.206,*,4
9563,7794.387,*,1
9564,7808.845,*,1
9565,5714.885,*,2
9566,5832.727,*,4
9567,5626.714,*,5
9568,6094.157,*,4
9569,6105.34,*,5
9570,5782.679,*,4
9571,3505.326,*,6
