id,energy,na,na,lifetime,na,na,na,na
1529,9.47E+03,51,25,-1.00E+00,2,e,5,a3Piu
1530,9.55E+03,51,25,-1.00E+00,3,e,5,a3Piu
1531,9.47E+03,53,26,-1.00E+00,1,f,5,a3Piu
1532,9.55E+03,53,26,-1.00E+00,2,f,5,a3Piu
1533,9.63E+03,53,26,-1.00E+00,3,f,5,a3Piu
1534,9.55E+03,55,27,-1.00E+00,1,e,5,a3Piu
1535,9.63E+03,55,27,-1.00E+00,2,e,5,a3Piu
1536,9.72E+03,55,27,-1.00E+00,3,e,5,a3Piu
1537,9.63E+03,57,28,-1.00E+00,1,f,5,a3Piu
1538,9.72E+03,57,28,-1.00E+00,2,f,5,a3Piu
1539,9.81E+03,57,28,-1.00E+00,3,f,5,a3Piu
1540,9.72E+03,59,29,-1.00E+00,1,e,5,a3Piu
1541,9.80E+03,59,29,-1.00E+00,2,e,5,a3Piu
1542,9.90E+03,59,29,-1.00E+00,3,e,5,a3Piu
1543,9.80E+03,61,30,-1.00E+00,1,f,5,a3Piu
1544,9.90E+03,61,30,-1.00E+00,2,f,5,a3Piu
1545,9.99E+03,61,30,-1.00E+00,3,f,5,a3Piu
1546,9.90E+03,63,31,-1.00E+00,1,e,5,a3Piu
1547,9.99E+03,63,31,-1.00E+00,2,e,5,a3Piu
1548,1.01E+04,63,31,-1.00E+00,3,e,5,a3Piu
1549,9.99E+03,65,32,-1.00E+00,1,f,5,a3Piu
1550,1.01E+04,65,32,-1.00E+00,2,f,5,a3Piu
1551,1.02E+04,65,32,-1.00E+00,3,f,5,a3Piu
1552,1.01E+04,67,33,-1.00E+00,1,e,5,a3Piu
1553,1.02E+04,67,33,-1.00E+00,2,e,5,a3Piu
1554,1.03E+04,67,33,-1.00E+00,3,e,5,a3Piu
1555,1.02E+04,69,34,-1.00E+00,1,f,5,a3Piu
1556,1.03E+04,69,34,-1.00E+00,2,f,5,a3Piu
1557,1.04E+04,69,34,-1.00E+00,3,f,5,a3Piu
1558,1.03E+04,71,35,-1.00E+00,1,e,5,a3Piu
1559,1.04E+04,71,35,-1.00E+00,2,e,5,a3Piu
1560,1.05E+04,71,35,-1.00E+00,3,e,5,a3Piu
1561,1.04E+04,73,36,-1.00E+00,1,f,5,a3Piu
1562,1.05E+04,73,36,-1.00E+00,2,f,5,a3Piu
1563,1.06E+04,73,36,-1.00E+00,3,f,5,a3Piu
1564,1.05E+04,75,37,-1.00E+00,1,e,5,a3Piu
1565,1.06E+04,75,37,-1.00E+00,2,e,5,a3Piu
1566,1.07E+04,75,37,-1.00E+00,3,e,5,a3Piu
1567,1.06E+04,77,38,-1.00E+00,1,f,5,a3Piu
1568,1.07E+04,77,38,-1.00E+00,2,f,5,a3Piu
1569,1.09E+04,77,38,-1.00E+00,3,f,5,a3Piu
1570,1.07E+04,79,39,-1.00E+00,1,e,5,a3Piu
1571,1.09E+04,79,39,-1.00E+00,2,e,5,a3Piu
1572,1.10E+04,79,39,-1.00E+00,3,e,5,a3Piu
1573,1.09E+04,81,40,-1.00E+00,1,f,5,a3Piu
1574,1.10E+04,81,40,-1.00E+00,2,f,5,a3Piu
1575,1.11E+04,81,40,-1.00E+00,3,f,5,a3Piu
1576,1.10E+04,83,41,-1.00E+00,1,e,5,a3Piu
1577,1.11E+04,83,41,-1.00E+00,2,e,5,a3Piu
1578,1.12E+04,83,41,-1.00E+00,3,e,5,a3Piu
1579,1.11E+04,85,42,-1.00E+00,1,f,5,a3Piu
1580,1.12E+04,85,42,-1.00E+00,2,f,5,a3Piu
1581,1.14E+04,85,42,-1.00E+00,3,f,5,a3Piu
1582,1.12E+04,87,43,-1.00E+00,1,e,5,a3Piu
1583,1.14E+04,87,43,-1.00E+00,2,e,5,a3Piu
1584,1.15E+04,87,43,-1.00E+00,3,e,5,a3Piu
1585,1.14E+04,89,44,-1.00E+00,1,f,5,a3Piu
1586,1.15E+04,89,44,-1.00E+00,2,f,5,a3Piu
1587,1.16E+04,89,44,-1.00E+00,3,f,5,a3Piu
1588,1.15E+04,91,45,-1.00E+00,1,e,5,a3Piu
1589,1.16E+04,91,45,-1.00E+00,2,e,5,a3Piu
1590,1.18E+04,91,45,-1.00E+00,3,e,5,a3Piu
1591,1.16E+04,93,46,-1.00E+00,1,f,5,a3Piu
1592,1.18E+04,93,46,-1.00E+00,2,f,5,a3Piu
1593,1.19E+04,93,46,-1.00E+00,3,f,5,a3Piu
1594,1.18E+04,95,47,-1.00E+00,1,e,5,a3Piu
1595,1.19E+04,95,47,-1.00E+00,2,e,5,a3Piu
1596,1.21E+04,95,47,-1.00E+00,3,e,5,a3Piu
1597,1.19E+04,97,48,-1.00E+00,1,f,5,a3Piu
1598,1.21E+04,97,48,-1.00E+00,2,f,5,a3Piu
1599,1.22E+04,97,48,-1.00E+00,3,f,5,a3Piu
1600,1.21E+04,99,49,-1.00E+00,1,e,5,a3Piu
1601,1.22E+04,99,49,-1.00E+00,2,e,5,a3Piu
1602,1.24E+04,99,49,-1.00E+00,3,e,5,a3Piu
1603,1.22E+04,101,50,-1.00E+00,1,f,5,a3Piu
1604,1.24E+04,101,50,-1.00E+00,2,f,5,a3Piu
1605,1.25E+04,101,50,-1.00E+00,3,f,5,a3Piu
1606,1.24E+04,103,51,-1.00E+00,1,e,5,a3Piu
1607,1.25E+04,103,51,-1.00E+00,2,e,5,a3Piu
1608,1.27E+04,103,51,-1.00E+00,3,e,5,a3Piu
1609,1.25E+04,105,52,-1.00E+00,1,f,5,a3Piu
1610,1.27E+04,105,52,-1.00E+00,2,f,5,a3Piu
1611,1.28E+04,105,52,-1.00E+00,3,f,5,a3Piu
1612,1.27E+04,107,53,-1.00E+00,1,e,5,a3Piu
1613,1.28E+04,107,53,-1.00E+00,2,e,5,a3Piu
1614,1.30E+04,107,53,-1.00E+00,3,e,5,a3Piu
1615,1.28E+04,109,54,-1.00E+00,1,f,5,a3Piu
1616,1.30E+04,109,54,-1.00E+00,2,f,5,a3Piu
1617,1.32E+04,109,54,-1.00E+00,3,f,5,a3Piu
1618,1.30E+04,111,55,-1.00E+00,1,e,5,a3Piu
1619,1.32E+04,111,55,-1.00E+00,2,e,5,a3Piu
1620,1.33E+04,111,55,-1.00E+00,3,e,5,a3Piu
1621,1.32E+04,113,56,-1.00E+00,1,f,5,a3Piu
1622,1.33E+04,113,56,-1.00E+00,2,f,5,a3Piu
1623,1.35E+04,113,56,-1.00E+00,3,f,5,a3Piu
1624,1.33E+04,115,57,-1.00E+00,1,e,5,a3Piu
1625,1.35E+04,115,57,-1.00E+00,2,e,5,a3Piu
1626,1.37E+04,115,57,-1.00E+00,3,e,5,a3Piu
1627,1.35E+04,117,58,-1.00E+00,1,f,5,a3Piu
1628,1.37E+04,117,58,-1.00E+00,2,f,5,a3Piu
1629,1.38E+04,117,58,-1.00E+00,3,f,5,a3Piu
1630,1.37E+04,119,59,-1.00E+00,1,e,5,a3Piu
1631,1.38E+04,119,59,-1.00E+00,2,e,5,a3Piu
1632,1.40E+04,119,59,-1.00E+00,3,e,5,a3Piu
1633,1.38E+04,121,60,-1.00E+00,1,f,5,a3Piu
1634,1.40E+04,121,60,-1.00E+00,2,f,5,a3Piu
1635,1.42E+04,121,60,-1.00E+00,3,f,5,a3Piu
1636,1.40E+04,123,61,-1.00E+00,1,e,5,a3Piu
1637,1.42E+04,123,61,-1.00E+00,2,e,5,a3Piu
1638,1.44E+04,123,61,-1.00E+00,3,e,5,a3Piu
1639,1.42E+04,125,62,-1.00E+00,1,f,5,a3Piu
1640,1.44E+04,125,62,-1.00E+00,2,f,5,a3Piu
1641,1.46E+04,125,62,-1.00E+00,3,f,5,a3Piu
1642,1.44E+04,127,63,-1.00E+00,1,e,5,a3Piu
1643,1.46E+04,127,63,-1.00E+00,2,e,5,a3Piu
1644,1.48E+04,127,63,-1.00E+00,3,e,5,a3Piu
1645,1.46E+04,129,64,-1.00E+00,1,f,5,a3Piu
1646,1.48E+04,129,64,-1.00E+00,2,f,5,a3Piu
1647,1.50E+04,129,64,-1.00E+00,3,f,5,a3Piu
1648,1.48E+04,131,65,-1.00E+00,1,e,5,a3Piu
1649,1.50E+04,131,65,-1.00E+00,2,e,5,a3Piu
1650,1.52E+04,131,65,-1.00E+00,3,e,5,a3Piu
1651,1.50E+04,133,66,-1.00E+00,1,f,5,a3Piu
1652,1.52E+04,133,66,-1.00E+00,2,f,5,a3Piu
1653,1.54E+04,133,66,-1.00E+00,3,f,5,a3Piu
1654,1.52E+04,135,67,-1.00E+00,1,e,5,a3Piu
1655,1.54E+04,135,67,-1.00E+00,2,e,5,a3Piu
1656,1.56E+04,135,67,-1.00E+00,3,e,5,a3Piu
1657,1.54E+04,137,68,-1.00E+00,1,f,5,a3Piu
1658,1.56E+04,137,68,-1.00E+00,2,f,5,a3Piu
1659,1.58E+04,137,68,-1.00E+00,3,f,5,a3Piu
1660,1.56E+04,139,69,-1.00E+00,1,e,5,a3Piu
1661,1.58E+04,139,69,-1.00E+00,2,e,5,a3Piu
1662,1.60E+04,139,69,-1.00E+00,3,e,5,a3Piu
1663,1.58E+04,141,70,-1.00E+00,1,f,5,a3Piu
1664,1.60E+04,141,70,-1.00E+00,2,f,5,a3Piu
1665,1.62E+04,141,70,-1.00E+00,3,f,5,a3Piu
1666,1.60E+04,143,71,-1.00E+00,1,e,5,a3Piu
1667,1.62E+04,143,71,-1.00E+00,2,e,5,a3Piu
1668,1.64E+04,143,71,-1.00E+00,3,e,5,a3Piu
1669,1.62E+04,145,72,-1.00E+00,1,f,5,a3Piu
1670,1.64E+04,145,72,-1.00E+00,2,f,5,a3Piu
1671,1.66E+04,145,72,-1.00E+00,3,f,5,a3Piu
1672,1.64E+04,147,73,-1.00E+00,1,e,5,a3Piu
1673,1.66E+04,147,73,-1.00E+00,2,e,5,a3Piu
1674,1.68E+04,147,73,-1.00E+00,3,e,5,a3Piu
1675,1.66E+04,149,74,-1.00E+00,1,f,5,a3Piu
1676,1.68E+04,149,74,-1.00E+00,2,f,5,a3Piu
1677,1.70E+04,149,74,-1.00E+00,3,f,5,a3Piu
1678,1.68E+04,151,75,-1.00E+00,1,e,5,a3Piu
1679,1.70E+04,151,75,-1.00E+00,2,e,5,a3Piu
1680,1.73E+04,151,75,-1.00E+00,3,e,5,a3Piu
1681,1.70E+04,153,76,-1.00E+00,1,f,5,a3Piu
1682,1.73E+04,153,76,-1.00E+00,2,f,5,a3Piu
1683,1.75E+04,153,76,-1.00E+00,3,f,5,a3Piu
1684,1.73E+04,155,77,-1.00E+00,1,e,5,a3Piu
1685,1.75E+04,155,77,-1.00E+00,2,e,5,a3Piu
1686,1.77E+04,155,77,-1.00E+00,3,e,5,a3Piu
1687,1.75E+04,157,78,-1.00E+00,1,f,5,a3Piu
1688,1.77E+04,157,78,-1.00E+00,2,f,5,a3Piu
1689,1.79E+04,157,78,-1.00E+00,3,f,5,a3Piu
1690,1.77E+04,159,79,-1.00E+00,1,e,5,a3Piu
1691,1.79E+04,159,79,-1.00E+00,2,e,5,a3Piu
1692,1.82E+04,159,79,-1.00E+00,3,e,5,a3Piu
1693,1.79E+04,161,80,-1.00E+00,1,f,5,a3Piu
1694,1.82E+04,161,80,-1.00E+00,2,f,5,a3Piu
1695,1.84E+04,161,80,-1.00E+00,3,f,5,a3Piu
1696,1.82E+04,163,81,-1.00E+00,1,e,5,a3Piu
1697,1.84E+04,163,81,-1.00E+00,2,e,5,a3Piu
1698,1.87E+04,163,81,-1.00E+00,3,e,5,a3Piu
1699,1.84E+04,165,82,-1.00E+00,1,f,5,a3Piu
1700,1.87E+04,165,82,-1.00E+00,2,f,5,a3Piu
1701,1.89E+04,165,82,-1.00E+00,3,f,5,a3Piu
1702,1.87E+04,167,83,-1.00E+00,1,e,5,a3Piu
1703,1.89E+04,167,83,-1.00E+00,2,e,5,a3Piu
1704,1.91E+04,167,83,-1.00E+00,3,e,5,a3Piu
1705,1.89E+04,169,84,-1.00E+00,1,f,5,a3Piu
1706,1.91E+04,169,84,-1.00E+00,2,f,5,a3Piu
1707,1.94E+04,169,84,-1.00E+00,3,f,5,a3Piu
1708,1.91E+04,171,85,-1.00E+00,1,e,5,a3Piu
1709,1.94E+04,171,85,-1.00E+00,2,e,5,a3Piu
1710,1.96E+04,171,85,-1.00E+00,3,e,5,a3Piu
1711,1.94E+04,173,86,-1.00E+00,1,f,5,a3Piu
1712,1.96E+04,173,86,-1.00E+00,2,f,5,a3Piu
1713,1.99E+04,173,86,-1.00E+00,3,f,5,a3Piu
1714,1.96E+04,175,87,-1.00E+00,1,e,5,a3Piu
1715,1.99E+04,175,87,-1.00E+00,2,e,5,a3Piu
1716,2.02E+04,175,87,-1.00E+00,3,e,5,a3Piu
1717,1.99E+04,177,88,-1.00E+00,1,f,5,a3Piu
1718,2.02E+04,177,88,-1.00E+00,2,f,5,a3Piu
1719,2.04E+04,177,88,-1.00E+00,3,f,5,a3Piu
1720,2.02E+04,179,89,-1.00E+00,1,e,5,a3Piu
1721,2.04E+04,179,89,-1.00E+00,2,e,5,a3Piu
1722,2.07E+04,179,89,-1.00E+00,3,e,5,a3Piu
1723,2.04E+04,181,90,-1.00E+00,1,f,5,a3Piu
1724,2.07E+04,181,90,-1.00E+00,2,f,5,a3Piu
1725,2.09E+04,181,90,-1.00E+00,3,f,5,a3Piu
1726,2.07E+04,183,91,-1.00E+00,1,e,5,a3Piu
1727,2.09E+04,183,91,-1.00E+00,2,e,5,a3Piu
1728,2.12E+04,183,91,-1.00E+00,3,e,5,a3Piu
1729,2.09E+04,185,92,-1.00E+00,1,f,5,a3Piu
1730,2.12E+04,185,92,-1.00E+00,2,f,5,a3Piu
1731,2.14E+04,185,92,-1.00E+00,3,f,5,a3Piu
1732,2.12E+04,187,93,-1.00E+00,1,e,5,a3Piu
1733,2.14E+04,187,93,-1.00E+00,2,e,5,a3Piu
1734,2.17E+04,187,93,-1.00E+00,3,e,5,a3Piu
1735,2.14E+04,189,94,-1.00E+00,1,f,5,a3Piu
1736,2.17E+04,189,94,-1.00E+00,2,f,5,a3Piu
1737,2.20E+04,189,94,-1.00E+00,3,f,5,a3Piu
1738,2.17E+04,191,95,-1.00E+00,1,e,5,a3Piu
1739,2.20E+04,191,95,-1.00E+00,2,e,5,a3Piu
1740,2.23E+04,191,95,-1.00E+00,3,e,5,a3Piu
1741,2.20E+04,193,96,-1.00E+00,1,f,5,a3Piu
1742,2.23E+04,193,96,-1.00E+00,2,f,5,a3Piu
1743,2.25E+04,193,96,-1.00E+00,3,f,5,a3Piu
1744,2.23E+04,195,97,-1.00E+00,1,e,5,a3Piu
1745,2.25E+04,195,97,-1.00E+00,2,e,5,a3Piu
1746,2.28E+04,195,97,-1.00E+00,3,e,5,a3Piu
1747,9.99E+03,1,0,-1.00E+00,3,f,6,a3Piu
1748,9.98E+03,3,1,-1.00E+00,2,e,6,a3Piu
1749,9.99E+03,3,1,-1.00E+00,3,e,6,a3Piu
1750,9.96E+03,5,2,-1.00E+00,1,f,6,a3Piu
1751,9.98E+03,5,2,-1.00E+00,2,f,6,a3Piu
1752,1.00E+04,5,2,-1.00E+00,3,f,6,a3Piu
1753,9.97E+03,7,3,-1.00E+00,1,e,6,a3Piu
1754,9.99E+03,7,3,-1.00E+00,2,e,6,a3Piu
1755,1.00E+04,7,3,-1.00E+00,3,e,6,a3Piu
1756,9.98E+03,9,4,-1.00E+00,1,f,6,a3Piu
1757,1.00E+04,9,4,-1.00E+00,2,f,6,a3Piu
1758,1.00E+04,9,4,-1.00E+00,3,f,6,a3Piu
1759,9.99E+03,11,5,-1.00E+00,1,e,6,a3Piu
1760,1.00E+04,11,5,-1.00E+00,2,e,6,a3Piu
1761,1.00E+04,11,5,-1.00E+00,3,e,6,a3Piu
1762,1.00E+04,13,6,-1.00E+00,1,f,6,a3Piu
1763,1.00E+04,13,6,-1.00E+00,2,f,6,a3Piu
1764,1.01E+04,13,6,-1.00E+00,3,f,6,a3Piu
1765,1.00E+04,15,7,-1.00E+00,1,e,6,a3Piu
1766,1.01E+04,15,7,-1.00E+00,2,e,6,a3Piu
1767,1.01E+04,15,7,-1.00E+00,3,e,6,a3Piu
1768,1.01E+04,17,8,-1.00E+00,1,f,6,a3Piu
1769,1.01E+04,17,8,-1.00E+00,2,f,6,a3Piu
1770,1.01E+04,17,8,-1.00E+00,3,f,6,a3Piu
1771,1.01E+04,19,9,-1.00E+00,1,e,6,a3Piu
1772,1.01E+04,19,9,-1.00E+00,2,e,6,a3Piu
1773,1.01E+04,19,9,-1.00E+00,3,e,6,a3Piu
1774,1.01E+04,21,10,-1.00E+00,1,f,6,a3Piu
1775,1.01E+04,21,10,-1.00E+00,2,f,6,a3Piu
1776,1.02E+04,21,10,-1.00E+00,3,f,6,a3Piu
1777,1.01E+04,23,11,-1.00E+00,1,e,6,a3Piu
1778,1.02E+04,23,11,-1.00E+00,2,e,6,a3Piu
1779,1.02E+04,23,11,-1.00E+00,3,e,6,a3Piu
1780,1.02E+04,25,12,-1.00E+00,1,f,6,a3Piu
1781,1.02E+04,25,12,-1.00E+00,2,f,6,a3Piu
1782,1.03E+04,25,12,-1.00E+00,3,f,6,a3Piu
1783,1.02E+04,27,13,-1.00E+00,1,e,6,a3Piu
1784,1.02E+04,27,13,-1.00E+00,2,e,6,a3Piu
1785,1.03E+04,27,13,-1.00E+00,3,e,6,a3Piu
1786,1.02E+04,29,14,-1.00E+00,1,f,6,a3Piu
1787,1.03E+04,29,14,-1.00E+00,2,f,6,a3Piu
1788,1.03E+04,29,14,-1.00E+00,3,f,6,a3Piu
1789,1.03E+04,31,15,-1.00E+00,1,e,6,a3Piu
1790,1.03E+04,31,15,-1.00E+00,2,e,6,a3Piu
1791,1.04E+04,31,15,-1.00E+00,3,e,6,a3Piu
1792,1.03E+04,33,16,-1.00E+00,1,f,6,a3Piu
1793,1.04E+04,33,16,-1.00E+00,2,f,6,a3Piu
1794,1.04E+04,33,16,-1.00E+00,3,f,6,a3Piu
1795,1.04E+04,35,17,-1.00E+00,1,e,6,a3Piu
1796,1.04E+04,35,17,-1.00E+00,2,e,6,a3Piu
1797,1.05E+04,35,17,-1.00E+00,3,e,6,a3Piu
1798,1.04E+04,37,18,-1.00E+00,1,f,6,a3Piu
1799,1.05E+04,37,18,-1.00E+00,2,f,6,a3Piu
1800,1.06E+04,37,18,-1.00E+00,3,f,6,a3Piu
1801,1.05E+04,39,19,-1.00E+00,1,e,6,a3Piu
1802,1.05E+04,39,19,-1.00E+00,2,e,6,a3Piu
1803,1.06E+04,39,19,-1.00E+00,3,e,6,a3Piu
1804,1.05E+04,41,20,-1.00E+00,1,f,6,a3Piu
1805,1.06E+04,41,20,-1.00E+00,2,f,6,a3Piu
1806,1.07E+04,41,20,-1.00E+00,3,f,6,a3Piu
1807,1.06E+04,43,21,-1.00E+00,1,e,6,a3Piu
1808,1.07E+04,43,21,-1.00E+00,2,e,6,a3Piu
1809,1.07E+04,43,21,-1.00E+00,3,e,6,a3Piu
1810,1.07E+04,45,22,-1.00E+00,1,f,6,a3Piu
1811,1.07E+04,45,22,-1.00E+00,2,f,6,a3Piu
1812,1.08E+04,45,22,-1.00E+00,3,f,6,a3Piu
1813,1.07E+04,47,23,-1.00E+00,1,e,6,a3Piu
1814,1.08E+04,47,23,-1.00E+00,2,e,6,a3Piu
1815,1.09E+04,47,23,-1.00E+00,3,e,6,a3Piu
1816,1.08E+04,49,24,-1.00E+00,1,f,6,a3Piu
1817,1.09E+04,49,24,-1.00E+00,2,f,6,a3Piu
1818,1.10E+04,49,24,-1.00E+00,3,f,6,a3Piu
1819,1.09E+04,51,25,-1.00E+00,1,e,6,a3Piu
1820,1.10E+04,51,25,-1.00E+00,2,e,6,a3Piu
1821,1.10E+04,51,25,-1.00E+00,3,e,6,a3Piu
1822,1.10E+04,53,26,-1.00E+00,1,f,6,a3Piu
1823,1.10E+04,53,26,-1.00E+00,2,f,6,a3Piu
1824,1.11E+04,53,26,-1.00E+00,3,f,6,a3Piu
1825,1.10E+04,55,27,-1.00E+00,1,e,6,a3Piu
1826,1.11E+04,55,27,-1.00E+00,2,e,6,a3Piu
1827,1.12E+04,55,27,-1.00E+00,3,e,6,a3Piu
1828,1.11E+04,57,28,-1.00E+00,1,f,6,a3Piu
1829,1.12E+04,57,28,-1.00E+00,2,f,6,a3Piu
1830,1.13E+04,57,28,-1.00E+00,3,f,6,a3Piu
1831,1.12E+04,59,29,-1.00E+00,1,e,6,a3Piu
1832,1.13E+04,59,29,-1.00E+00,2,e,6,a3Piu
1833,1.14E+04,59,29,-1.00E+00,3,e,6,a3Piu
1834,1.13E+04,61,30,-1.00E+00,1,f,6,a3Piu
1835,1.14E+04,61,30,-1.00E+00,2,f,6,a3Piu
1836,1.15E+04,61,30,-1.00E+00,3,f,6,a3Piu
1837,1.14E+04,63,31,-1.00E+00,1,e,6,a3Piu
1838,1.15E+04,63,31,-1.00E+00,2,e,6,a3Piu
1839,1.16E+04,63,31,-1.00E+00,3,e,6,a3Piu
1840,1.15E+04,65,32,-1.00E+00,1,f,6,a3Piu
1841,1.16E+04,65,32,-1.00E+00,2,f,6,a3Piu
1842,1.17E+04,65,32,-1.00E+00,3,f,6,a3Piu
1843,1.16E+04,67,33,-1.00E+00,1,e,6,a3Piu
1844,1.17E+04,67,33,-1.00E+00,2,e,6,a3Piu
1845,1.18E+04,67,33,-1.00E+00,3,e,6,a3Piu
1846,1.17E+04,69,34,-1.00E+00,1,f,6,a3Piu
1847,1.18E+04,69,34,-1.00E+00,2,f,6,a3Piu
1848,1.19E+04,69,34,-1.00E+00,3,f,6,a3Piu
1849,1.18E+04,71,35,-1.00E+00,1,e,6,a3Piu
1850,1.19E+04,71,35,-1.00E+00,2,e,6,a3Piu
1851,1.20E+04,71,35,-1.00E+00,3,e,6,a3Piu
1852,1.19E+04,73,36,-1.00E+00,1,f,6,a3Piu
1853,1.20E+04,73,36,-1.00E+00,2,f,6,a3Piu
1854,1.21E+04,73,36,-1.00E+00,3,f,6,a3Piu
1855,1.20E+04,75,37,-1.00E+00,1,e,6,a3Piu
1856,1.21E+04,75,37,-1.00E+00,2,e,6,a3Piu
1857,1.22E+04,75,37,-1.00E+00,3,e,6,a3Piu
1858,1.21E+04,77,38,-1.00E+00,1,f,6,a3Piu
1859,1.22E+04,77,38,-1.00E+00,2,f,6,a3Piu
1860,1.23E+04,77,38,-1.00E+00,3,f,6,a3Piu
1861,1.22E+04,79,39,-1.00E+00,1,e,6,a3Piu
1862,1.23E+04,79,39,-1.00E+00,2,e,6,a3Piu
1863,1.25E+04,79,39,-1.00E+00,3,e,6,a3Piu
1864,1.23E+04,81,40,-1.00E+00,1,f,6,a3Piu
1865,1.25E+04,81,40,-1.00E+00,2,f,6,a3Piu
1866,1.26E+04,81,40,-1.00E+00,3,f,6,a3Piu
1867,1.25E+04,83,41,-1.00E+00,1,e,6,a3Piu
1868,1.26E+04,83,41,-1.00E+00,2,e,6,a3Piu
1869,1.27E+04,83,41,-1.00E+00,3,e,6,a3Piu
1870,1.26E+04,85,42,-1.00E+00,1,f,6,a3Piu
1871,1.27E+04,85,42,-1.00E+00,2,f,6,a3Piu
1872,1.28E+04,85,42,-1.00E+00,3,f,6,a3Piu
1873,1.27E+04,87,43,-1.00E+00,1,e,6,a3Piu
1874,1.28E+04,87,43,-1.00E+00,2,e,6,a3Piu
1875,1.30E+04,87,43,-1.00E+00,3,e,6,a3Piu
1876,1.28E+04,89,44,-1.00E+00,1,f,6,a3Piu
1877,1.30E+04,89,44,-1.00E+00,2,f,6,a3Piu
1878,1.31E+04,89,44,-1.00E+00,3,f,6,a3Piu
1879,1.30E+04,91,45,-1.00E+00,1,e,6,a3Piu
1880,1.31E+04,91,45,-1.00E+00,2,e,6,a3Piu
1881,1.32E+04,91,45,-1.00E+00,3,e,6,a3Piu
1882,1.31E+04,93,46,-1.00E+00,1,f,6,a3Piu
1883,1.32E+04,93,46,-1.00E+00,2,f,6,a3Piu
1884,1.34E+04,93,46,-1.00E+00,3,f,6,a3Piu
1885,1.32E+04,95,47,-1.00E+00,1,e,6,a3Piu
1886,1.34E+04,95,47,-1.00E+00,2,e,6,a3Piu
1887,1.35E+04,95,47,-1.00E+00,3,e,6,a3Piu
1888,1.34E+04,97,48,-1.00E+00,1,f,6,a3Piu
1889,1.35E+04,97,48,-1.00E+00,2,f,6,a3Piu
1890,1.37E+04,97,48,-1.00E+00,3,f,6,a3Piu
1891,1.35E+04,99,49,-1.00E+00,1,e,6,a3Piu
1892,1.37E+04,99,49,-1.00E+00,2,e,6,a3Piu
1893,1.38E+04,99,49,-1.00E+00,3,e,6,a3Piu
1894,1.37E+04,101,50,-1.00E+00,1,f,6,a3Piu
1895,1.38E+04,101,50,-1.00E+00,2,f,6,a3Piu
1896,1.40E+04,101,50,-1.00E+00,3,f,6,a3Piu
1897,1.38E+04,103,51,-1.00E+00,1,e,6,a3Piu
1898,1.40E+04,103,51,-1.00E+00,2,e,6,a3Piu
1899,1.41E+04,103,51,-1.00E+00,3,e,6,a3Piu
1900,1.40E+04,105,52,-1.00E+00,1,f,6,a3Piu
1901,1.41E+04,105,52,-1.00E+00,2,f,6,a3Piu
1902,1.43E+04,105,52,-1.00E+00,3,f,6,a3Piu
1903,1.41E+04,107,53,-1.00E+00,1,e,6,a3Piu
1904,1.43E+04,107,53,-1.00E+00,2,e,6,a3Piu
1905,1.44E+04,107,53,-1.00E+00,3,e,6,a3Piu
1906,1.43E+04,109,54,-1.00E+00,1,f,6,a3Piu
1907,1.44E+04,109,54,-1.00E+00,2,f,6,a3Piu
1908,1.46E+04,109,54,-1.00E+00,3,f,6,a3Piu
1909,1.44E+04,111,55,-1.00E+00,1,e,6,a3Piu
1910,1.46E+04,111,55,-1.00E+00,2,e,6,a3Piu
1911,1.48E+04,111,55,-1.00E+00,3,e,6,a3Piu
1912,1.46E+04,113,56,-1.00E+00,1,f,6,a3Piu
1913,1.48E+04,113,56,-1.00E+00,2,f,6,a3Piu
1914,1.49E+04,113,56,-1.00E+00,3,f,6,a3Piu
1915,1.48E+04,115,57,-1.00E+00,1,e,6,a3Piu
1916,1.49E+04,115,57,-1.00E+00,2,e,6,a3Piu
1917,1.51E+04,115,57,-1.00E+00,3,e,6,a3Piu
1918,1.49E+04,117,58,-1.00E+00,1,f,6,a3Piu
1919,1.51E+04,117,58,-1.00E+00,2,f,6,a3Piu
1920,1.53E+04,117,58,-1.00E+00,3,f,6,a3Piu
1921,1.51E+04,119,59,-1.00E+00,1,e,6,a3Piu
1922,1.53E+04,119,59,-1.00E+00,2,e,6,a3Piu
1923,1.55E+04,119,59,-1.00E+00,3,e,6,a3Piu
1924,1.53E+04,121,60,-1.00E+00,1,f,6,a3Piu
1925,1.55E+04,121,60,-1.00E+00,2,f,6,a3Piu
1926,1.56E+04,121,60,-1.00E+00,3,f,6,a3Piu
1927,1.55E+04,123,61,-1.00E+00,1,e,6,a3Piu
1928,1.56E+04,123,61,-1.00E+00,2,e,6,a3Piu
1929,1.58E+04,123,61,-1.00E+00,3,e,6,a3Piu
1930,1.56E+04,125,62,-1.00E+00,1,f,6,a3Piu
1931,1.58E+04,125,62,-1.00E+00,2,f,6,a3Piu
1932,1.60E+04,125,62,-1.00E+00,3,f,6,a3Piu
1933,1.58E+04,127,63,-1.00E+00,1,e,6,a3Piu
1934,1.60E+04,127,63,-1.00E+00,2,e,6,a3Piu
1935,1.62E+04,127,63,-1.00E+00,3,e,6,a3Piu
1936,1.60E+04,129,64,-1.00E+00,1,f,6,a3Piu
1937,1.62E+04,129,64,-1.00E+00,2,f,6,a3Piu
1938,1.64E+04,129,64,-1.00E+00,3,f,6,a3Piu
1939,1.62E+04,131,65,-1.00E+00,1,e,6,a3Piu
